qa_id,category,mode,vsw,top_k,similarity_threshold,recall_at_1,recall_at_3,recall_at_5,recall_at_10,mrr,ndcg_at_10,refusal_correct,faithfulness,relevance,completeness,faithfulness_reason,relevance_reason,completeness_reason,retrieve_es_ms,generate_ms,total_ms,llm_calls,embedding_calls
quote-002,passage_quoted,vector,0.7,5,0.1,1.0,1.0,1.0,1.0,1.0,1.0,False,5,5,5,三个原因完整且与gold一致,完整回答毛利率原因,三个原因全覆盖,6858.344262989704,36970.46939301072,43847.90422298829,1,1
quote-002,passage_quoted,local,0.0,5,0.1,0.0,1.0,1.0,1.0,0.5,0.6309297535714575,False,5,5,5,三个原因完整且与gold一致,完整回答毛利率原因,三个原因全覆盖,2001.4695040008519,30397.636140987743,32412.090419995366,1,1
quote-002,passage_quoted,local,0.3,5,0.1,0.0,1.0,1.0,1.0,0.5,0.6309297535714575,False,5,5,5,三个原因完整且与gold一致,完整回答毛利率原因,三个原因全覆盖,1679.1203999891877,39031.33695299039,40723.32241400727,1,1
quote-002,passage_quoted,local,0.5,5,0.1,0.0,1.0,1.0,1.0,0.5,0.6309297535714575,False,5,5,5,三个原因完整且与gold一致,完整回答毛利率原因,三个原因全覆盖,2090.264841011958,36340.03269000095,38442.229114996735,1,1
quote-002,passage_quoted,vector,0.95,5,0.1,1.0,1.0,1.0,1.0,1.0,1.0,False,5,5,5,三个原因完整且与gold一致,完整回答毛利率原因,三个原因全覆盖,6028.363309975248,37101.331562997075,43141.035888984334,1,1
quote-002,passage_quoted,local,0.7,5,0.1,0.0,1.0,1.0,1.0,0.5,0.6309297535714575,False,5,5,5,三个原因完整且与gold一致,完整回答毛利率原因,三个原因全覆盖,2055.2817250136286,27868.412776006153,29935.583401005715,1,1
quote-002,passage_quoted,local,0.95,5,0.1,0.0,1.0,1.0,1.0,0.5,0.6309297535714575,False,5,5,5,三个原因完整且与gold一致,完整回答毛利率原因,三个原因全覆盖,1884.0932630118914,29403.67372200126,31312.6240799902,1,1
quote-002,passage_quoted,global,0.0,5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,5,5,5,三个原因（产品结构/原料/汇率）均与retrieved一致,完整回答毛利率上升原因,三个原因都覆盖gold,8600.938859017333,40624.48641701485,49239.31031100801,1,1
quote-002,passage_quoted,global,0.5,5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,5,5,5,三个原因（产品结构/原料/汇率）均与retrieved一致,完整回答毛利率上升原因,三个原因都覆盖gold,8158.920487010619,38352.88000199944,46526.9026629976,1,1
quote-002,passage_quoted,global,0.3,5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,5,5,5,三个原因（产品结构/原料/汇率）均与retrieved一致,完整回答毛利率上升原因,三个原因都覆盖gold,7293.576577998465,46940.57441901532,54246.828811010346,1,1
quote-002,passage_quoted,global,0.7,5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,5,5,5,三个原因（产品结构/原料/汇率）均与retrieved一致,完整回答毛利率上升原因,三个原因都覆盖gold,7839.21799302334,42938.466702005826,50790.99528599181,1,1
quote-002,passage_quoted,global,0.95,5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,5,5,5,三个原因（产品结构/原料/汇率）均与retrieved一致,完整回答毛利率上升原因,三个原因都覆盖gold,7051.51577401557,38908.42040599091,45974.65839498909,1,1
quote-003,passage_quoted,vector,0.5,5,0.1,1.0,1.0,1.0,1.0,1.0,1.0,False,5,5,5,三个风险完整且与gold一致,完整回答风险提示,三个风险全覆盖,2098.6708480049856,20658.80361699965,22766.951869998593,1,1
quote-003,passage_quoted,vector,0.0,5,0.1,0.0,1.0,1.0,1.0,0.5,0.6309297535714575,False,5,5,5,三个风险完整且与gold一致,完整回答风险提示,三个风险全覆盖,2027.2321820084471,21732.66101401532,23770.484433014644,1,1
quote-003,passage_quoted,vector,0.3,5,0.1,0.0,1.0,1.0,1.0,0.5,0.6309297535714575,False,5,5,5,三个风险完整且与gold一致,完整回答风险提示,三个风险全覆盖,2171.9998509797733,17342.58091499214,19524.04824498808,1,1
quote-003,passage_quoted,vector,0.7,5,0.1,1.0,1.0,1.0,1.0,1.0,1.0,False,5,5,5,三个风险完整且与gold一致,完整回答风险提示,三个风险全覆盖,3020.0115499901585,25473.42890201253,28507.49216301483,1,1
quote-003,passage_quoted,vector,0.95,5,0.1,1.0,1.0,1.0,1.0,1.0,1.0,False,5,5,5,三个风险完整且与gold一致,完整回答风险提示,三个风险全覆盖,2875.8412940078415,19262.66251099878,22149.496790982084,1,1
quote-003,passage_quoted,local,0.5,5,0.1,0.0,1.0,1.0,1.0,0.5,0.6309297535714575,False,5,5,5,三个风险完整且与gold一致,完整回答风险提示,三个风险全覆盖,2191.881740989629,18011.62117900094,20214.407474006293,1,1
quote-003,passage_quoted,local,0.3,5,0.1,0.0,1.0,1.0,1.0,0.5,0.6309297535714575,False,5,5,5,三个风险完整且与gold一致,完整回答风险提示,三个风险全覆盖,2063.8069400156382,23995.634852006333,26075.529699999606,1,1
quote-003,passage_quoted,local,0.0,5,0.1,0.0,1.0,1.0,1.0,0.5,0.6309297535714575,False,5,5,5,三个风险完整且与gold一致,完整回答风险提示,三个风险全覆盖,1887.0021569891833,26984.785893000662,28890.96837400575,1,1
quote-003,passage_quoted,local,0.7,5,0.1,0.0,1.0,1.0,1.0,0.5,0.6309297535714575,False,5,5,5,三个风险完整且与gold一致,完整回答风险提示,三个风险全覆盖,1662.4383600137662,17432.529540994437,19106.552643002942,1,1
quote-003,passage_quoted,local,0.95,5,0.1,0.0,1.0,1.0,1.0,0.5,0.6309297535714575,False,5,5,5,三个风险完整且与gold一致,完整回答风险提示,三个风险全覆盖,1874.4426680204924,18458.940393989906,20346.450683980947,1,1
quote-003,passage_quoted,global,0.0,5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,4,5,5,gold三项风险均提到，但额外加'财务风险'等非原文内容（community report推断）,回答了风险提示问题,gold三项全覆盖,5348.036807001336,40312.15039402014,45672.90025501279,1,1
quote-003,passage_quoted,global,0.5,5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,4,5,5,gold三项风险均提到，但额外加'财务风险'等非原文内容（community report推断）,回答了风险提示问题,gold三项全覆盖,5046.179852972273,44324.81192800333,49389.75269399816,1,1
quote-003,passage_quoted,global,0.3,5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,4,5,5,gold三项风险均提到，但额外加'财务风险'等非原文内容（community report推断）,回答了风险提示问题,gold三项全覆盖,4883.641246997286,44359.94950399618,49258.78372200532,1,1
quote-003,passage_quoted,global,0.7,5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,4,5,5,gold三项风险均提到，但额外加'财务风险'等非原文内容（community report推断）,回答了风险提示问题,gold三项全覆盖,4768.92204998876,53523.90935301082,58312.12093698559,1,1
quote-003,passage_quoted,global,0.95,5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,4,5,5,gold三项风险均提到，但额外加'财务风险'等非原文内容（community report推断）,回答了风险提示问题,gold三项全覆盖,5163.671554997563,40779.15536201908,45967.26627799217,1,1
quote-004,passage_quoted,vector,0.5,5,0.1,1.0,1.0,1.0,1.0,1.0,1.0,False,5,5,5,**完整给出'5%-15%'**,准确回答评级标准,完整覆盖gold,2699.1796039801557,31384.667073987657,34098.06805898552,1,1
quote-004,passage_quoted,vector,0.3,5,0.1,1.0,1.0,1.0,1.0,1.0,1.0,False,5,5,5,**完整给出'5%-15%'**,准确回答评级标准,完整覆盖gold,2346.6426030208822,24768.719746003626,27126.508516987087,1,1
quote-004,passage_quoted,vector,0.0,5,0.1,1.0,1.0,1.0,1.0,1.0,1.0,False,5,5,5,**完整给出'5%-15%'**,准确回答评级标准,完整覆盖gold,2457.7165390073787,19627.737583999988,22097.65376499854,1,1
quote-004,passage_quoted,vector,0.7,5,0.1,1.0,1.0,1.0,1.0,1.0,1.0,False,5,5,5,**完整给出'5%-15%'**,准确回答评级标准,完整覆盖gold,5130.439901025966,42333.04073600448,47483.820522000315,1,1
quote-004,passage_quoted,vector,0.95,5,0.1,1.0,1.0,1.0,1.0,1.0,1.0,False,5,5,5,**完整给出'5%-15%'**,准确回答评级标准,完整覆盖gold,5116.695714008529,31330.089295981452,36460.53348202258,1,1
quote-004,passage_quoted,local,0.3,5,0.1,1.0,1.0,1.0,1.0,1.0,1.0,False,5,5,5,**正确给出'5%-15%'**（global失败local成功）,准确回答评级标准,完整覆盖gold,2256.870269018691,29167.58597100852,31439.472847996512,1,1
quote-004,passage_quoted,local,0.0,5,0.1,1.0,1.0,1.0,1.0,1.0,1.0,False,5,5,5,**正确给出'5%-15%'**（global失败local成功）,准确回答评级标准,完整覆盖gold,2181.4861790044233,31867.615221010055,34071.36161002563,1,1
quote-004,passage_quoted,local,0.5,5,0.1,1.0,1.0,1.0,1.0,1.0,1.0,False,5,5,5,**正确给出'5%-15%'**（global失败local成功）,准确回答评级标准,完整覆盖gold,2011.71623999835,27589.62020900799,29623.165377008263,1,1
quote-004,passage_quoted,local,0.7,5,0.1,1.0,1.0,1.0,1.0,1.0,1.0,False,5,5,5,**正确给出'5%-15%'**（global失败local成功）,准确回答评级标准,完整覆盖gold,2261.55905998894,49955.09294801741,52238.605140009895,1,1
quote-004,passage_quoted,local,0.95,5,0.1,1.0,1.0,1.0,1.0,1.0,1.0,False,5,5,5,**正确给出'5%-15%'**（global失败local成功）,准确回答评级标准,完整覆盖gold,2015.7510630087927,32389.78785602376,34422.34690400073,1,1
quote-004,passage_quoted,global,0.3,5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,5,2,1,诚实声明未明确给出阈值（global拉取的community report未含评级表）,讨论了评级体系但未给具体涨幅,未覆盖gold '5%-15%',5373.355639982037,28154.157880984712,33535.53307798575,1,1
quote-004,passage_quoted,global,0.5,5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,5,2,1,诚实声明未明确给出阈值（global拉取的community report未含评级表）,讨论了评级体系但未给具体涨幅,未覆盖gold '5%-15%',6024.839099001838,30215.275234979345,36250.32916400232,1,1
quote-004,passage_quoted,global,0.0,5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,5,2,1,诚实声明未明确给出阈值（global拉取的community report未含评级表）,讨论了评级体系但未给具体涨幅,未覆盖gold '5%-15%',7345.998836011859,34272.49841199955,41630.72390999878,1,1
quote-004,passage_quoted,global,0.7,5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,5,2,1,诚实声明未明确给出阈值（global拉取的community report未含评级表）,讨论了评级体系但未给具体涨幅,未覆盖gold '5%-15%',6792.842828988796,32271.859962987946,39075.95917099388,1,1
quote-004,passage_quoted,global,0.95,5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,5,2,1,诚实声明未明确给出阈值（global拉取的community report未含评级表）,讨论了评级体系但未给具体涨幅,未覆盖gold '5%-15%',6676.284469023813,30698.956348001957,37387.22812401829,1,1
quote-005,passage_quoted,vector,0.5,5,0.1,0.0,1.0,1.0,1.0,0.5,0.6309297535714575,False,5,5,5,完整引用24层超低损耗+5G+28层制造能力,原文复述准确,完整覆盖,6263.7488640029915,23606.40645600506,29883.522454998456,1,1
quote-005,passage_quoted,vector,0.0,5,0.1,1.0,1.0,1.0,1.0,1.0,1.0,False,5,5,5,完整引用24层超低损耗+5G+28层制造能力,原文复述准确,完整覆盖,5487.5603720138315,20890.32807998592,26390.781402995344,1,1
quote-005,passage_quoted,vector,0.3,5,0.1,1.0,1.0,1.0,1.0,1.0,1.0,False,5,5,5,完整引用24层超低损耗+5G+28层制造能力,原文复述准确,完整覆盖,5417.43433100055,20641.42143802019,26074.438443989493,1,1
quote-005,passage_quoted,vector,0.7,5,0.1,0.0,1.0,1.0,1.0,0.5,0.6309297535714575,False,5,5,5,完整引用24层超低损耗+5G+28层制造能力,原文复述准确,完整覆盖,5607.846963015618,28261.433448002208,33881.708346976666,1,1
quote-005,passage_quoted,local,0.5,5,0.1,1.0,1.0,1.0,1.0,1.0,1.0,False,5,5,5,完整引用24层超低损耗+5G+28层制造能力,原文复述准确,完整覆盖,1851.3325820094906,29599.930513009895,31461.861233023228,1,1
quote-005,passage_quoted,local,0.0,5,0.1,1.0,1.0,1.0,1.0,1.0,1.0,False,5,5,5,完整引用24层超低损耗+5G+28层制造能力,原文复述准确,完整覆盖,2668.260686012218,60741.42369601759,63420.85289498209,1,1
quote-005,passage_quoted,local,0.3,5,0.1,1.0,1.0,1.0,1.0,1.0,1.0,False,5,5,5,完整引用24层超低损耗+5G+28层制造能力,原文复述准确,完整覆盖,2228.4237160056364,52520.629822975025,54761.98275497882,1,1
quote-005,passage_quoted,vector,0.95,5,0.1,0.0,1.0,1.0,1.0,0.3333333333333333,0.5,False,5,5,5,完整引用24层超低损耗+5G+28层制造能力,原文复述准确,完整覆盖,5593.771243991796,24649.66257699416,30255.43211598415,1,1
quote-005,passage_quoted,local,0.7,5,0.1,1.0,1.0,1.0,1.0,1.0,1.0,False,5,5,5,完整引用24层超低损耗+5G+28层制造能力,原文复述准确,完整覆盖,1794.9738660245202,40499.46872799774,42313.439172983635,1,1
quote-005,passage_quoted,local,0.95,5,0.1,1.0,1.0,1.0,1.0,1.0,1.0,False,5,5,5,完整引用24层超低损耗+5G+28层制造能力,原文复述准确,完整覆盖,1939.7898050083313,39050.11134798406,41008.02333300817,1,1
quote-005,passage_quoted,global,0.3,5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,5,5,4,正确引用24层超低损耗+5阶HDI等技术细节,回答了PCB技术能力,覆盖24层量产但部分版本未明确提28层制造能力,8412.98061798443,31437.46223000926,39864.46580302436,1,1
quote-005,passage_quoted,global,0.0,5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,5,5,4,正确引用24层超低损耗+5阶HDI等技术细节,回答了PCB技术能力,覆盖24层量产但部分版本未明确提28层制造能力,8824.78532299865,37511.77915200242,46345.095617027255,1,1
quote-005,passage_quoted,global,0.5,5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,5,5,4,正确引用24层超低损耗+5阶HDI等技术细节,回答了PCB技术能力,覆盖24层量产但部分版本未明确提28层制造能力,8145.106237992877,54496.029011002975,62654.16756999912,1,1
quote-005,passage_quoted,global,0.7,5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,5,5,4,正确引用24层超低损耗+5阶HDI等技术细节,回答了PCB技术能力,覆盖24层量产但部分版本未明确提28层制造能力,8002.181952004321,47798.04489802336,55814.40116200247,1,1
quote-005,passage_quoted,global,0.95,5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,5,5,4,正确引用24层超低损耗+5阶HDI等技术细节,回答了PCB技术能力,覆盖24层量产但部分版本未明确提28层制造能力,10534.25535801216,37403.17316999426,47948.1090749905,1,1
quote-006,passage_quoted,vector,0.3,5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,5,2,2,诚实声明未找到环比描述（实际拉到了Q2数据但LLM未推算）,未推出环比+11.88%,未覆盖gold关键数字,6272.609391977312,53347.5673449866,59631.345008005155,1,1
quote-006,passage_quoted,vector,0.5,5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,5,2,2,诚实声明未找到环比描述（实际拉到了Q2数据但LLM未推算）,未推出环比+11.88%,未覆盖gold关键数字,6113.180343003478,50491.35970399948,56615.947298996616,1,1
quote-006,passage_quoted,vector,0.0,5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,5,2,2,诚实声明未找到环比描述（实际拉到了Q2数据但LLM未推算）,未推出环比+11.88%,未覆盖gold关键数字,5716.891324991593,41632.431893987814,47370.64554099925,1,1
quote-006,passage_quoted,local,0.0,5,0.1,0.0,0.0,1.0,1.0,0.25,0.43067655807339306,False,5,5,5,**正确给出'11.88%'+稼动率原因**,完整回答环比变化,完整覆盖,1954.9502889858559,20817.793572990922,22784.625322005013,1,1
quote-006,passage_quoted,local,0.5,5,0.1,0.0,0.0,1.0,1.0,0.25,0.43067655807339306,False,5,5,5,**正确给出'11.88%'+稼动率原因**,完整回答环比变化,完整覆盖,1902.2423029819038,19039.275703020394,20953.70626001386,1,1
quote-006,passage_quoted,local,0.3,5,0.1,0.0,0.0,1.0,1.0,0.25,0.43067655807339306,False,5,5,5,**正确给出'11.88%'+稼动率原因**,完整回答环比变化,完整覆盖,2691.948308987776,36382.650865009055,39087.563659006264,1,1
quote-006,passage_quoted,vector,0.7,5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,5,2,2,诚实声明未找到环比描述（实际拉到了Q2数据但LLM未推算）,未推出环比+11.88%,未覆盖gold关键数字,7132.079939998221,50242.35494999448,57395.39150701603,1,1
quote-006,passage_quoted,vector,0.95,5,0.1,0.0,1.0,1.0,1.0,0.5,0.6309297535714575,False,5,2,2,诚实声明未找到环比描述（实际拉到了Q2数据但LLM未推算）,未推出环比+11.88%,未覆盖gold关键数字,6900.217328016879,14442.052473023068,21359.6524669847,1,1
quote-006,passage_quoted,local,0.7,5,0.1,0.0,0.0,1.0,1.0,0.25,0.43067655807339306,False,5,5,5,**正确给出'11.88%'+稼动率原因**,完整回答环比变化,完整覆盖,2734.3886659946293,14713.295303983614,17474.456618976546,1,1
quote-006,passage_quoted,local,0.95,5,0.1,0.0,0.0,1.0,1.0,0.25,0.43067655807339306,False,5,5,5,**正确给出'11.88%'+稼动率原因**,完整回答环比变化,完整覆盖,2065.906722971704,31336.40043498599,33417.27408100269,1,1
quote-006,passage_quoted,global,0.0,5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,5,5,4,Q2环比增长+稼动率提升均与retrieved一致,回答了环比变化及原因,稼动率原因明确，部分版本通过推算给出11.88%数字,7984.051212988561,22483.656065014657,30479.07866400783,1,1
quote-006,passage_quoted,global,0.3,5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,5,5,4,Q2环比增长+稼动率提升均与retrieved一致,回答了环比变化及原因,稼动率原因明确，部分版本通过推算给出11.88%数字,6699.656976008555,34143.849184998544,40856.99483999633,1,1
quote-006,passage_quoted,global,0.5,5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,5,5,4,Q2环比增长+稼动率提升均与retrieved一致,回答了环比变化及原因,稼动率原因明确，部分版本通过推算给出11.88%数字,6274.700799025595,26711.05384299881,32999.159402010264,1,1
quote-006,passage_quoted,global,0.95,5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,5,5,4,Q2环比增长+稼动率提升均与retrieved一致,回答了环比变化及原因,稼动率原因明确，部分版本通过推算给出11.88%数字,5952.832835988374,26585.843485983787,32552.026111021405,1,1
quote-006,passage_quoted,global,0.7,5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,5,5,4,Q2环比增长+稼动率提升均与retrieved一致,回答了环比变化及原因,稼动率原因明确，部分版本通过推算给出11.88%数字,6227.523471985478,49116.124349005986,55355.96033700858,1,1
theme-001,cross_paragraph_theme,vector,0.3,5,0.1,0.25,0.25,0.25,0.25,1.0,0.3903800499921017,False,5,4,3,基于retrieved，但解释归因'成本端改善'部分对,部分回答原因,覆盖46.85%但缺毛利率17.61%+汇兑3863万具体数字,4902.3576269974,73051.99871200603,77971.04826400755,1,1
theme-001,cross_paragraph_theme,vector,0.0,5,0.1,0.25,0.25,0.25,0.25,1.0,0.3903800499921017,False,5,4,3,基于retrieved，但解释归因'成本端改善'部分对,部分回答原因,覆盖46.85%但缺毛利率17.61%+汇兑3863万具体数字,5276.71815600479,104448.11072401353,109747.7709389932,1,1
theme-001,cross_paragraph_theme,vector,0.5,5,0.1,0.25,0.25,0.25,0.25,1.0,0.3903800499921017,False,5,4,3,基于retrieved，但解释归因'成本端改善'部分对,部分回答原因,覆盖46.85%但缺毛利率17.61%+汇兑3863万具体数字,8053.552163008135,35645.84198599914,43711.66753998841,1,1
theme-001,cross_paragraph_theme,vector,0.7,5,0.1,0.25,0.25,0.25,0.25,1.0,0.3903800499921017,False,5,4,3,基于retrieved，但解释归因'成本端改善'部分对,部分回答原因,覆盖46.85%但缺毛利率17.61%+汇兑3863万具体数字,6558.722352987388,74060.5690079974,80638.78619999741,1,1
theme-001,cross_paragraph_theme,vector,0.95,5,0.1,0.25,0.25,0.5,0.5,1.0,0.5585075862632192,False,5,4,3,基于retrieved，但解释归因'成本端改善'部分对,部分回答原因,覆盖46.85%但缺毛利率17.61%+汇兑3863万具体数字,6017.249922006158,27719.069050013786,33748.718156974064,1,1
theme-001,cross_paragraph_theme,local,0.3,5,0.1,0.25,0.25,0.75,0.75,1.0,0.7095272044910244,False,5,4,3,基于retrieved但解释的原因（费用率）与gold（毛利率+汇兑）部分偏离,部分回答营收降利润涨原因,覆盖46.85%但缺毛利率17.61%+汇兑3863万的关键解释,2160.173156997189,45077.25865099928,47250.38934900658,1,1
theme-001,cross_paragraph_theme,local,0.0,5,0.1,0.25,0.25,0.75,0.75,1.0,0.7095272044910244,False,5,4,3,基于retrieved但解释的原因（费用率）与gold（毛利率+汇兑）部分偏离,部分回答营收降利润涨原因,覆盖46.85%但缺毛利率17.61%+汇兑3863万的关键解释,2157.2711530025117,54849.419585982105,57024.677156005055,1,1
theme-001,cross_paragraph_theme,local,0.5,5,0.1,0.25,0.25,0.75,0.75,1.0,0.7095272044910244,False,5,4,3,基于retrieved但解释的原因（费用率）与gold（毛利率+汇兑）部分偏离,部分回答营收降利润涨原因,覆盖46.85%但缺毛利率17.61%+汇兑3863万的关键解释,1959.0537390031386,44523.19585200166,46494.35449502198,1,1
theme-001,cross_paragraph_theme,local,0.95,5,0.1,0.25,0.25,0.75,0.75,1.0,0.7095272044910244,False,5,4,3,基于retrieved但解释的原因（费用率）与gold（毛利率+汇兑）部分偏离,部分回答营收降利润涨原因,覆盖46.85%但缺毛利率17.61%+汇兑3863万的关键解释,2143.7586219981313,54889.51249798993,57047.81518501113,1,1
theme-001,cross_paragraph_theme,local,0.7,5,0.1,0.25,0.25,0.75,0.75,1.0,0.7095272044910244,False,5,4,3,基于retrieved但解释的原因（费用率）与gold（毛利率+汇兑）部分偏离,部分回答营收降利润涨原因,覆盖46.85%但缺毛利率17.61%+汇兑3863万的关键解释,2148.825939017115,53175.18112200196,55340.58113399078,1,1
theme-001,cross_paragraph_theme,global,0.0,5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,5,1,1,诚实声明无相关参考内容（global未拉到4个相关chunk）,未回答营收降利润涨原因,未覆盖gold 3点原因,3865.115382010117,27476.137721008854,31348.219700012123,1,1
theme-001,cross_paragraph_theme,global,0.3,5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,5,1,1,诚实声明无相关参考内容（global未拉到4个相关chunk）,未回答营收降利润涨原因,未覆盖gold 3点原因,3030.9364270069636,15274.967859004391,18311.913009994896,1,1
theme-001,cross_paragraph_theme,global,0.5,5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,5,1,1,诚实声明无相关参考内容（global未拉到4个相关chunk）,未回答营收降利润涨原因,未覆盖gold 3点原因,2681.3025120063685,32700.054257002193,35391.610876016784,1,1
theme-001,cross_paragraph_theme,global,0.95,5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,5,1,1,诚实声明无相关参考内容（global未拉到4个相关chunk）,未回答营收降利润涨原因,未覆盖gold 3点原因,3249.4757439999375,19986.525079002604,23243.34753298899,1,1
theme-001,cross_paragraph_theme,global,0.7,5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,5,1,1,诚实声明无相关参考内容（global未拉到4个相关chunk）,未回答营收降利润涨原因,未覆盖gold 3点原因,2839.264020003611,23104.819003026932,25949.592819000827,1,1
theme-002,cross_paragraph_theme,vector,0.0,5,0.1,0.0,1.0,1.0,1.0,0.5,0.6934264036172708,False,5,5,5,三方向完整,完整回答业务多元化,完整覆盖,2387.406057998305,48461.22598400689,50856.7145220004,1,1
theme-002,cross_paragraph_theme,vector,0.3,5,0.1,0.5,1.0,1.0,1.0,1.0,1.0,False,5,5,5,三方向完整,完整回答业务多元化,完整覆盖,2264.7176389873493,52333.88219299377,54607.22561998409,1,1
theme-002,cross_paragraph_theme,vector,0.5,5,0.1,0.5,1.0,1.0,1.0,1.0,1.0,False,5,5,5,三方向完整,完整回答业务多元化,完整覆盖,2703.9520730031654,59850.927462015534,62565.831542015076,1,1
theme-002,cross_paragraph_theme,local,0.0,5,0.1,0.5,1.0,1.0,1.0,1.0,0.9197207891481876,False,5,5,5,三大方向完整对应gold,完整回答业务多元化,完整覆盖,2106.833635014482,52499.5287170168,54626.32507001399,1,1
theme-002,cross_paragraph_theme,local,0.3,5,0.1,0.5,1.0,1.0,1.0,1.0,0.9197207891481876,False,5,5,5,三大方向完整对应gold,完整回答业务多元化,完整覆盖,2037.2141969855875,60432.21284999163,62502.0159589767,1,1
theme-002,cross_paragraph_theme,vector,0.95,5,0.1,0.0,0.5,1.0,1.0,0.3333333333333333,0.5437713091520254,False,5,5,5,三方向完整,完整回答业务多元化,完整覆盖,2650.356923986692,39548.473944014404,42207.7165840019,1,1
theme-002,cross_paragraph_theme,vector,0.7,5,0.1,0.0,0.5,1.0,1.0,0.5,0.6509209298071326,False,5,5,5,三方向完整,完整回答业务多元化,完整覆盖,2546.718088997295,38671.81404301664,41228.687491995515,1,1
theme-002,cross_paragraph_theme,local,0.5,5,0.1,0.5,1.0,1.0,1.0,1.0,0.9197207891481876,False,5,5,5,三大方向完整对应gold,完整回答业务多元化,完整覆盖,1664.7411920130253,57286.20355000021,58961.928937991615,1,1
theme-002,cross_paragraph_theme,local,0.7,5,0.1,0.5,1.0,1.0,1.0,1.0,0.9197207891481876,False,5,5,5,三大方向完整对应gold,完整回答业务多元化,完整覆盖,2087.6492770039476,55565.37966799806,57670.95310598961,1,1
theme-002,cross_paragraph_theme,local,0.95,5,0.1,0.5,1.0,1.0,1.0,1.0,0.9197207891481876,False,5,5,5,三大方向完整对应gold,完整回答业务多元化,完整覆盖,2283.4124020009767,69687.19729100121,71982.94666799484,1,1
theme-002,cross_paragraph_theme,global,0.0,5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,4,4,3,答案多数基于retrieved，但有的版本编造客户/方向,部分回答业务多元化方向,覆盖新能源/数通但常缺汽车电子方向或客户细节,6259.012366994284,39030.72145499755,45298.84396601119,1,1
theme-002,cross_paragraph_theme,global,0.3,5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,4,4,3,答案多数基于retrieved，但有的版本编造客户/方向,部分回答业务多元化方向,覆盖新能源/数通但常缺汽车电子方向或客户细节,10604.627442982746,64080.45515199774,74703.66965897847,1,1
theme-002,cross_paragraph_theme,global,0.95,5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,4,4,3,答案多数基于retrieved，但有的版本编造客户/方向,部分回答业务多元化方向,覆盖新能源/数通但常缺汽车电子方向或客户细节,6417.2914089867845,50783.60856999643,57212.2723129869,1,1
theme-002,cross_paragraph_theme,global,0.7,5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,4,4,3,答案多数基于retrieved，但有的版本编造客户/方向,部分回答业务多元化方向,覆盖新能源/数通但常缺汽车电子方向或客户细节,6601.362421992235,72280.6475990219,78904.11986599793,1,1
theme-002,cross_paragraph_theme,global,0.5,5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,4,4,3,答案多数基于retrieved，但有的版本编造客户/方向,部分回答业务多元化方向,覆盖新能源/数通但常缺汽车电子方向或客户细节,5660.685055016074,76078.88101498247,81763.5917950247,1,1
theme-003,cross_paragraph_theme,vector,0.0,5,0.1,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,0.9674679834891693,False,5,5,5,**完整 4.99/5.79/6.72 + 同比增长率**,完整回答盈利预测和估值,完整覆盖,4718.744643003447,41569.14524498279,46297.083209996345,1,1
