qa_id,category,mode,vsw,top_k,similarity_threshold,recall_at_1,recall_at_3,recall_at_5,recall_at_10,mrr,ndcg_at_10,refusal_correct,faithfulness,relevance,completeness,faithfulness_reason,relevance_reason,completeness_reason,retrieve_es_ms,generate_ms,total_ms,llm_calls,embedding_calls
theme-002,cross_paragraph_theme,global,0.6,5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,5,5,4,三方向基于retrieved,回答了业务多元化,客户/技术充分但部分版本缺新能源具体产品,18071.218241995666,6326.295979990391,24411.999642004957,1,1
theme-002,cross_paragraph_theme,global,0.6,10,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,5,5,4,三方向基于retrieved,回答了业务多元化,客户/技术充分但部分版本缺新能源具体产品,12900.715575000504,9393.386829004157,22330.40374700795,1,1
theme-003,cross_paragraph_theme,vector,0.6,3,0.1,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.7039180890341347,False,5,5,5,**4.99/5.79/6.72+15.1%/16.0%/16.0%完整**,完整回答,完整覆盖,9884.481857006904,5011.271338007646,14911.642879014835,1,1
theme-003,cross_paragraph_theme,local,0.6,3,0.1,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.2960819109658652,False,5,5,5,**4.99/5.79/6.72+PE+增持完整**,完整回答,完整覆盖,3158.2433379953727,5234.702101006405,8419.505286990898,1,1
theme-003,cross_paragraph_theme,vector,0.6,10,0.1,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,0.9060254355346823,False,5,5,5,**4.99/5.79/6.72+15.1%/16.0%/16.0%完整**,完整回答,完整覆盖,8554.865729995072,6325.117227010196,14905.596027994761,1,1
theme-003,cross_paragraph_theme,vector,0.6,5,0.1,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,0.9060254355346823,False,5,5,5,**4.99/5.79/6.72+15.1%/16.0%/16.0%完整**,完整回答,完整覆盖,8302.680477005197,5282.815112004755,13616.95491100545,1,1
theme-003,cross_paragraph_theme,local,0.6,5,0.1,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.2960819109658652,False,5,5,5,**4.99/5.79/6.72+PE+增持完整**,完整回答,完整覆盖,6375.181045994395,5196.710460004397,11596.006288018543,1,1
theme-003,cross_paragraph_theme,local,0.6,10,0.1,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.2960819109658652,False,5,5,5,**4.99/5.79/6.72+PE+增持完整**,完整回答,完整覆盖,3466.788481979165,4719.998963992111,8199.578509986168,1,1
theme-003,cross_paragraph_theme,global,0.6,3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,5,3,2,提及预测和评级,回答方向正确但缺数字,缺4.99/5.79/6.72+PE 17.9/15.4/13.3具体数字,10415.713854017667,4364.2063370207325,14792.138557997532,1,1
theme-003,cross_paragraph_theme,global,0.6,10,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,5,3,2,提及预测和评级,回答方向正确但缺数字,缺4.99/5.79/6.72+PE 17.9/15.4/13.3具体数字,10112.469333980698,4562.880195007892,14689.99253999209,1,1
theme-003,cross_paragraph_theme,global,0.6,5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,5,3,2,提及预测和评级,回答方向正确但缺数字,缺4.99/5.79/6.72+PE 17.9/15.4/13.3具体数字,9904.34865799034,7173.9407170098275,17120.854970009532,1,1
theme-004,cross_paragraph_theme,vector,0.6,3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,5,5,4,客户+技术+多元完整,完整回答,覆盖技术/客户/多元，盈利能力维度略弱,8116.321556997718,6949.826138006756,15079.190226999344,1,1
theme-004,cross_paragraph_theme,vector,0.6,5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,5,5,4,客户+技术+多元完整,完整回答,覆盖技术/客户/多元，盈利能力维度略弱,15181.535411975347,5761.546605004696,21022.005923994584,1,1
theme-004,cross_paragraph_theme,local,0.6,3,0.1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.46927872602275644,False,5,5,4,技术+客户+多元布局完整,完整回答,覆盖技术/客户/多元，盈利能力维度略弱,4899.544768995838,8980.233759997645,13907.639321987517,1,1
theme-004,cross_paragraph_theme,local,0.6,5,0.1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.46927872602275644,False,5,5,4,技术+客户+多元布局完整,完整回答,覆盖技术/客户/多元，盈利能力维度略弱,14351.701014005812,10813.27481099288,25189.826333982637,1,1
theme-004,cross_paragraph_theme,local,0.6,10,0.1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.46927872602275644,False,5,5,4,技术+客户+多元布局完整,完整回答,覆盖技术/客户/多元，盈利能力维度略弱,2567.1259079826996,11071.969364013057,13802.554724999936,1,1
theme-004,cross_paragraph_theme,vector,0.6,10,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,5,5,4,客户+技术+多元完整,完整回答,覆盖技术/客户/多元，盈利能力维度略弱,10886.441558017395,7391.051989980042,18311.17405599798,1,1
theme-004,cross_paragraph_theme,global,0.6,3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,5,5,4,客户/技术基于retrieved,回答了竞争优势,覆盖4维中的客户+技术+多元，盈利能力维度弱,17098.359833005816,12312.705097981961,29456.330296001397,1,1
theme-004,cross_paragraph_theme,global,0.6,10,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,5,5,4,客户/技术基于retrieved,回答了竞争优势,覆盖4维中的客户+技术+多元，盈利能力维度弱,12853.58095599804,10728.431621973868,23621.780593995936,1,1
theme-004,cross_paragraph_theme,global,0.6,5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,5,5,4,客户/技术基于retrieved,回答了竞争优势,覆盖4维中的客户+技术+多元，盈利能力维度弱,5567.404298984911,2222.7265269903,7806.967131997226,1,1
refuse-001,refusal,vector,0.6,3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,5,5,5,正确拒答,拒答=正确响应,gold=null,13648.121571022784,2382.1531309804413,16051.06281299959,1,1
refuse-001,refusal,vector,0.6,5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,5,5,5,正确拒答,拒答=正确响应,gold=null,13536.010295007145,1898.6402910086326,15452.232690993696,1,1
refuse-001,refusal,local,0.6,3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,5,5,5,正确拒答,拒答=正确响应,gold=null,6263.799979991745,2842.218862992013,9152.480985998409,1,1
refuse-001,refusal,local,0.6,5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,5,5,5,正确拒答,拒答=正确响应,gold=null,6253.061764000449,2802.3531429935247,9089.74137000041,1,1
refuse-001,refusal,vector,0.6,10,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,5,5,5,正确拒答,拒答=正确响应,gold=null,11628.416875988478,2003.721601999132,13650.197558978107,1,1
refuse-001,refusal,local,0.6,10,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,5,5,5,正确拒答,拒答=正确响应,gold=null,6269.16936802445,3757.445255003404,10049.474670988275,1,1
refuse-001,refusal,global,0.6,3,0.1,1.0,1.0,1.0,1.0,1.0,1.0,True,5,5,5,正确拒答,拒答=正确响应,gold=null,7326.742061006371,4615.289750014199,11954.076759982854,1,1
refuse-001,refusal,global,0.6,10,0.1,1.0,1.0,1.0,1.0,1.0,1.0,True,5,5,5,正确拒答,拒答=正确响应,gold=null,4322.904304979602,3019.310850999318,7348.589945002459,1,1
refuse-001,refusal,global,0.6,5,0.1,1.0,1.0,1.0,1.0,1.0,1.0,True,5,5,5,正确拒答,拒答=正确响应,gold=null,9220.094120013528,3682.9760940163396,12913.259234977886,1,1
refuse-002,refusal,local,0.6,3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,5,5,5,正确拒答,拒答=正确响应,gold=null,6696.89146001474,1814.478437998332,8534.717219008598,1,1
refuse-002,refusal,local,0.6,5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,5,5,5,正确拒答,拒答=正确响应,gold=null,6240.382455987856,1916.5569600008894,8183.518430014374,1,1
refuse-002,refusal,vector,0.6,3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,5,5,5,正确拒答,拒答=正确响应,gold=null,18503.850831999443,2164.2866950132884,20698.506268003257,1,1
refuse-002,refusal,vector,0.6,5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,5,5,5,正确拒答,拒答=正确响应,gold=null,18013.226878014393,2326.1412660067435,20367.280008009402,1,1
refuse-002,refusal,vector,0.6,10,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,5,5,5,正确拒答,拒答=正确响应,gold=null,16327.47059999383,2218.2653560012113,18573.69950899738,1,1
refuse-002,refusal,local,0.6,10,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,5,5,5,正确拒答,拒答=正确响应,gold=null,7982.708719006041,3874.621107999701,11883.497278002324,1,1
refuse-002,refusal,global,0.6,5,0.1,1.0,1.0,1.0,1.0,1.0,1.0,True,5,5,5,正确拒答,拒答=正确响应,gold=null,6173.003561998485,1880.7083920110017,8063.223856006516,1,1
refuse-002,refusal,global,0.6,3,0.1,1.0,1.0,1.0,1.0,1.0,1.0,True,5,5,5,正确拒答,拒答=正确响应,gold=null,6039.73374600173,4018.5122179973405,10069.184839987429,1,1
refuse-002,refusal,global,0.6,10,0.1,1.0,1.0,1.0,1.0,1.0,1.0,True,5,5,5,正确拒答,拒答=正确响应,gold=null,5958.027031010715,1774.5765339932404,7743.545417004498,1,1
refuse-003,refusal,vector,0.6,3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,5,5,5,正确拒答,拒答=正确响应,gold=null,7892.17594100046,3249.8995439964347,11157.904762978433,1,1
refuse-003,refusal,vector,0.6,5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,5,5,5,正确拒答,拒答=正确响应,gold=null,7935.648268990917,2996.2220290035475,10946.072557999287,1,1
refuse-003,refusal,local,0.6,3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,5,5,5,正确拒答,拒答=正确响应,gold=null,7681.187079986557,3196.2373690039385,10926.381138997385,1,1
refuse-003,refusal,vector,0.6,10,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,5,5,5,正确拒答,拒答=正确响应,gold=null,4135.452073998749,3050.815917988075,7211.226130981231,1,1
refuse-003,refusal,local,0.6,5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,5,5,5,正确拒答,拒答=正确响应,gold=null,3522.731365985237,4863.328786974307,8407.644466002239,1,1
refuse-003,refusal,local,0.6,10,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,5,5,5,正确拒答,拒答=正确响应,gold=null,3421.464676997857,3331.3267360208556,6775.195770023856,1,1
refuse-003,refusal,global,0.6,3,0.1,1.0,1.0,1.0,1.0,1.0,1.0,True,5,5,5,正确拒答,拒答=正确响应,gold=null,6344.727913005045,1930.0134170043748,8285.903528012568,1,1
refuse-003,refusal,global,0.6,5,0.1,1.0,1.0,1.0,1.0,1.0,1.0,True,5,5,5,正确拒答,拒答=正确响应,gold=null,3239.36744601815,1907.2424980113283,5154.591822996736,1,1
refuse-003,refusal,global,0.6,10,0.1,1.0,1.0,1.0,1.0,1.0,1.0,True,5,5,5,正确拒答,拒答=正确响应,gold=null,8190.408497001044,4092.3923880036455,12293.175595987123,1,1
refuse-004,refusal,vector,0.6,5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,5,5,5,正确拒答,拒答=正确响应,gold=null,3474.290551006561,3485.09978299262,6972.342594002839,1,1
refuse-004,refusal,vector,0.6,3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,5,5,5,正确拒答,拒答=正确响应,gold=null,3263.315661024535,3465.7492650148924,6741.186803003075,1,1
refuse-004,refusal,local,0.6,3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,5,5,5,正确拒答,拒答=正确响应,gold=null,3293.140854977537,4465.002414013725,7778.522966982564,1,1
refuse-004,refusal,vector,0.6,10,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,5,5,5,正确拒答,拒答=正确响应,gold=null,4128.301903983811,4939.474099024665,9083.327097003348,1,1
refuse-004,refusal,local,0.6,5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,5,5,5,正确拒答,拒答=正确响应,gold=null,2149.709379009437,2727.079493983183,4901.442583010066,1,1
refuse-004,refusal,local,0.6,10,0.1,0.0,0.0,0.0,0.0,0.0,0.0,False,5,5,5,正确拒答,拒答=正确响应,gold=null,6382.380180992186,2231.3127989764325,8650.650947005488,1,1
refuse-004,refusal,global,0.6,3,0.1,1.0,1.0,1.0,1.0,1.0,1.0,True,5,5,5,正确拒答,拒答=正确响应,gold=null,4793.11669600429,3510.777602001326,8312.643156008562,1,1
refuse-004,refusal,global,0.6,5,0.1,1.0,1.0,1.0,1.0,1.0,1.0,True,5,5,5,正确拒答,拒答=正确响应,gold=null,4777.861786016729,3506.6475220082793,8293.390962004196,1,1
refuse-004,refusal,global,0.6,10,0.1,1.0,1.0,1.0,1.0,1.0,1.0,True,5,5,5,正确拒答,拒答=正确响应,gold=null,4143.07261101203,1994.2373630183283,6144.128079991788,1,1
